QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Encore (Part 18),,In which year was Brian May appointed CBE?,,,,2023,false
Queen Quiz: Encore (Part 18),,Who wrote the Queen album track 'One Year of Love'?,Songwriting,hard,3,Brian May,false
Queen Quiz: Encore (Part 18),,Who wrote the Queen album track 'One Year of Love'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 18),,Who wrote the Queen album track 'One Year of Love'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 18),,Who wrote the Queen album track 'One Year of Love'?,,,,John Deacon,true
Queen Quiz: Encore (Part 18),,"On the original The Miracle track list, what comes immediately before 'Rain Must Fall'?",Album Tracks,hard,3,Breakthru,true
Queen Quiz: Encore (Part 18),,"On the original The Miracle track list, what comes immediately before 'Rain Must Fall'?",,,,I Want It All,false
Queen Quiz: Encore (Part 18),,"On the original The Miracle track list, what comes immediately before 'Rain Must Fall'?",,,,The Invisible Man,false
Queen Quiz: Encore (Part 18),,"On the original The Miracle track list, what comes immediately before 'Rain Must Fall'?",,,,My Baby Does Me,false
Queen Quiz: Encore (Part 18),,For which theatrical work did Brian May compose music at Riverside Studios in 1987?,Band Members,hard,3,Hamlet,false
Queen Quiz: Encore (Part 18),,For which theatrical work did Brian May compose music at Riverside Studios in 1987?,,,,Macbeth,true
Queen Quiz: Encore (Part 18),,For which theatrical work did Brian May compose music at Riverside Studios in 1987?,,,,The Tempest,false
Queen Quiz: Encore (Part 18),,For which theatrical work did Brian May compose music at Riverside Studios in 1987?,,,,A Midsummer Night's Dream,false
Queen Quiz: Encore (Part 18),,Who wrote the Queen album track 'More of That Jazz'?,Songwriting,hard,3,Brian May,false
Queen Quiz: Encore (Part 18),,Who wrote the Queen album track 'More of That Jazz'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 18),,Who wrote the Queen album track 'More of That Jazz'?,,,,Roger Taylor,true
Queen Quiz: Encore (Part 18),,Who wrote the Queen album track 'More of That Jazz'?,,,,John Deacon,false
Queen Quiz: Encore (Part 18),,"On the original The Game track list, what comes immediately after 'Don't Try Suicide'?",Album Tracks,hard,3,Coming Soon,false
Queen Quiz: Encore (Part 18),,"On the original The Game track list, what comes immediately after 'Don't Try Suicide'?",,,,Save Me,false
Queen Quiz: Encore (Part 18),,"On the original The Game track list, what comes immediately after 'Don't Try Suicide'?",,,,Another One Bites the Dust,false
Queen Quiz: Encore (Part 18),,"On the original The Game track list, what comes immediately after 'Don't Try Suicide'?",,,,Sail Away Sweet Sister,true
Queen Quiz: Encore (Part 18),,Which track opens the original Happiness? (Roger Taylor) album?,Solo Projects,hard,3,Nazis 1994,true
Queen Quiz: Encore (Part 18),,Which track opens the original Happiness? (Roger Taylor) album?,,,,Fun in Space,false
Queen Quiz: Encore (Part 18),,Which track opens the original Happiness? (Roger Taylor) album?,,,,Let's Turn It On,false
Queen Quiz: Encore (Part 18),,Which track opens the original Happiness? (Roger Taylor) album?,,,,No Violins,false
Queen Quiz: Encore (Part 18),,Which track closes the original Mr. Bad Guy (Freddie Mercury) album?,Solo Projects,hard,3,The Dark,false
Queen Quiz: Encore (Part 18),,Which track closes the original Mr. Bad Guy (Freddie Mercury) album?,,,,Love Me Like There's No Tomorrow,true
Queen Quiz: Encore (Part 18),,Which track closes the original Mr. Bad Guy (Freddie Mercury) album?,,,,Strange Frontier,false
Queen Quiz: Encore (Part 18),,Which track closes the original Mr. Bad Guy (Freddie Mercury) album?,,,,Old Friends,false
Queen Quiz: Encore (Part 18),,Which 2009 solo single marked Roger Taylor's return to recording?,Band Members,hard,3,Radio Ga Ga,false
Queen Quiz: Encore (Part 18),,Which 2009 solo single marked Roger Taylor's return to recording?,,,,Pressure On,false
Queen Quiz: Encore (Part 18),,Which 2009 solo single marked Roger Taylor's return to recording?,,,,The Unblinking Eye,true
Queen Quiz: Encore (Part 18),,Which 2009 solo single marked Roger Taylor's return to recording?,,,,Nazis 1994,false
Queen Quiz: Encore (Part 18),,"On the original Sheer Heart Attack track list, what comes immediately after 'Stone Cold Crazy'?",Album Tracks,hard,3,Tenement Funster,false
Queen Quiz: Encore (Part 18),,"On the original Sheer Heart Attack track list, what comes immediately after 'Stone Cold Crazy'?",,,,Killer Queen,false
Queen Quiz: Encore (Part 18),,"On the original Sheer Heart Attack track list, what comes immediately after 'Stone Cold Crazy'?",,,,Misfire,false
Queen Quiz: Encore (Part 18),,"On the original Sheer Heart Attack track list, what comes immediately after 'Stone Cold Crazy'?",,,,Dear Friends,true
Queen Quiz: Encore (Part 18),,"On the original A Kind of Magic track list, what comes immediately before 'Who Wants to Live Forever'?",Album Tracks,hard,3,Friends Will Be Friends,true
Queen Quiz: Encore (Part 18),,"On the original A Kind of Magic track list, what comes immediately before 'Who Wants to Live Forever'?",,,,Don't Lose Your Head,false
Queen Quiz: Encore (Part 18),,"On the original A Kind of Magic track list, what comes immediately before 'Who Wants to Live Forever'?",,,,Pain Is So Close to Pleasure,false
Queen Quiz: Encore (Part 18),,"On the original A Kind of Magic track list, what comes immediately before 'Who Wants to Live Forever'?",,,,One Vision,false
Queen Quiz: Encore (Part 18),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately after 'Believe in Yourself'?",Solo Projects,hard,4,Is It Me?,false
Queen Quiz: Encore (Part 18),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately after 'Believe in Yourself'?",,,,Surrender,true
Queen Quiz: Encore (Part 18),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately after 'Believe in Yourself'?",,,,"London Town, C'mon Down",false
Queen Quiz: Encore (Part 18),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately after 'Believe in Yourself'?",,,,People on Streets,false
Queen Quiz: Encore (Part 18),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Good Times Are Now'?",Solo Projects,hard,4,Interlude in Constantinople,false
Queen Quiz: Encore (Part 18),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Good Times Are Now'?",,,,Let's Get Crazy,false
Queen Quiz: Encore (Part 18),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Good Times Are Now'?",,,,Magic Is Loose,true
Queen Quiz: Encore (Part 18),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Good Times Are Now'?",,,,Airheads,false
Queen Quiz: Encore (Part 18),,"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Revelations'?",Solo Projects,hard,4,You Had to Be There,false
Queen Quiz: Encore (Part 18),,"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Revelations'?",,,,Old Friends,false
Queen Quiz: Encore (Part 18),,"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Revelations'?",,,,Foreign Sand,false
Queen Quiz: Encore (Part 18),,"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Revelations'?",,,,Touch the Sky,true
Queen Quiz: Encore (Part 18),,"On the original Happiness? (Roger Taylor) track list, what comes immediately before 'Old Friends'?",Solo Projects,hard,4,Dear Mr Murdoch,true
Queen Quiz: Encore (Part 18),,"On the original Happiness? (Roger Taylor) track list, what comes immediately before 'Old Friends'?",,,,The Key,false
Queen Quiz: Encore (Part 18),,"On the original Happiness? (Roger Taylor) track list, what comes immediately before 'Old Friends'?",,,,Foreign Sand,false
Queen Quiz: Encore (Part 18),,"On the original Happiness? (Roger Taylor) track list, what comes immediately before 'Old Friends'?",,,,Loneliness...,false
Queen Quiz: Encore (Part 19),"25 new Queen questions spanning the albums, solo projects, band members, and the years after Freddie.",On which Queen studio album is 'A Kind of Magic' found in the original track list?,Albums,easy,1,A Kind of Magic,true
Queen Quiz: Encore (Part 19),,On which Queen studio album is 'A Kind of Magic' found in the original track list?,,,,The Works,false
Queen Quiz: Encore (Part 19),,On which Queen studio album is 'A Kind of Magic' found in the original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 19),,On which Queen studio album is 'A Kind of Magic' found in the original track list?,,,,A Night at the Opera,false
Queen Quiz: Encore (Part 19),,Which track closes the original A Night at the Opera album?,Albums,easy,1,Innuendo,false
Queen Quiz: Encore (Part 19),,Which track closes the original A Night at the Opera album?,,,,God Save the Queen,true
Queen Quiz: Encore (Part 19),,Which track closes the original A Night at the Opera album?,,,,Princes of the Universe,false
Queen Quiz: Encore (Part 19),,Which track closes the original A Night at the Opera album?,,,,Seven Seas of Rhye,false
Queen Quiz: Encore (Part 19),,Which track opens the original News of the World album?,Albums,medium,2,Is This the World We Created...?,false
Queen Quiz: Encore (Part 19),,Which track opens the original News of the World album?,,,,Mustapha,false
Queen Quiz: Encore (Part 19),,Which track opens the original News of the World album?,,,,We Will Rock You,true
Queen Quiz: Encore (Part 19),,Which track opens the original News of the World album?,,,,Innuendo,false
Queen Quiz: Encore (Part 19),,Which track opens the original Sheer Heart Attack album?,Albums,medium,2,Innuendo,false
Queen Quiz: Encore (Part 19),,Which track opens the original Sheer Heart Attack album?,,,,Play the Game,false
Queen Quiz: Encore (Part 19),,Which track opens the original Sheer Heart Attack album?,,,,Seven Seas of Rhye (instrumental),false
Queen Quiz: Encore (Part 19),,Which track opens the original Sheer Heart Attack album?,,,,Brighton Rock,true
Queen Quiz: Encore (Part 19),,Which track closes the original The Works album?,Albums,medium,2,Is This the World We Created...?,true
Queen Quiz: Encore (Part 19),,Which track closes the original The Works album?,,,,Innuendo,false
Queen Quiz: Encore (Part 19),,Which track closes the original The Works album?,,,,Under Pressure,false
Queen Quiz: Encore (Part 19),,Which track closes the original The Works album?,,,,Tie Your Mother Down,false
Queen Quiz: Encore (Part 19),,In which month of 1995 was Queen's 'Made in Heaven' released?,After Freddie,medium,2,February,false
Queen Quiz: Encore (Part 19),,In which month of 1995 was Queen's 'Made in Heaven' released?,,,,November,true
Queen Quiz: Encore (Part 19),,In which month of 1995 was Queen's 'Made in Heaven' released?,,,,May,false
Queen Quiz: Encore (Part 19),,In which month of 1995 was Queen's 'Made in Heaven' released?,,,,August,false
Queen Quiz: Encore (Part 19),,In which London-area town was Brian May born?,Band Members,medium,2,Hounslow,false
Queen Quiz: Encore (Part 19),,In which London-area town was Brian May born?,,,,Ealing,false
Queen Quiz: Encore (Part 19),,In which London-area town was Brian May born?,,,,Twickenham,true
Queen Quiz: Encore (Part 19),,In which London-area town was Brian May born?,,,,Richmond,false
Queen Quiz: Encore (Part 19),,"On the original Queen track list, what comes immediately after 'Liar'?",Album Tracks,medium,2,My Fairy King,false
Queen Quiz: Encore (Part 19),,"On the original Queen track list, what comes immediately after 'Liar'?",,,,Keep Yourself Alive,false
Queen Quiz: Encore (Part 19),,"On the original Queen track list, what comes immediately after 'Liar'?",,,,Modern Times Rock 'n' Roll,false
Queen Quiz: Encore (Part 19),,"On the original Queen track list, what comes immediately after 'Liar'?",,,,The Night Comes Down,true
Queen Quiz: Encore (Part 19),,Which Queen studio album has both 'If You Can't Beat Them' and 'Let Me Entertain You' on its original track list?,Albums,medium,2,Jazz,true
Queen Quiz: Encore (Part 19),,Which Queen studio album has both 'If You Can't Beat Them' and 'Let Me Entertain You' on its original track list?,,,,The Works,false
Queen Quiz: Encore (Part 19),,Which Queen studio album has both 'If You Can't Beat Them' and 'Let Me Entertain You' on its original track list?,,,,Queen II,false
Queen Quiz: Encore (Part 19),,Which Queen studio album has both 'If You Can't Beat Them' and 'Let Me Entertain You' on its original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 19),,"On the original The Works track list, what comes immediately after 'Machines (or Back to Humans)'?",Album Tracks,medium,2,Tear It Up,false
Queen Quiz: Encore (Part 19),,"On the original The Works track list, what comes immediately after 'Machines (or Back to Humans)'?",,,,I Want to Break Free,true
Queen Quiz: Encore (Part 19),,"On the original The Works track list, what comes immediately after 'Machines (or Back to Humans)'?",,,,Radio Ga Ga,false
Queen Quiz: Encore (Part 19),,"On the original The Works track list, what comes immediately after 'Machines (or Back to Humans)'?",,,,Keep Passing the Open Windows,false
Queen Quiz: Encore (Part 19),,Which track closes the original News of the World album?,Albums,medium,2,Party,false
Queen Quiz: Encore (Part 19),,Which track closes the original News of the World album?,,,,Seven Seas of Rhye (instrumental),false
Queen Quiz: Encore (Part 19),,Which track closes the original News of the World album?,,,,My Melancholy Blues,true
Queen Quiz: Encore (Part 19),,Which track closes the original News of the World album?,,,,Brighton Rock,false
Queen Quiz: Encore (Part 19),,Which choreographer created Freddie Mercury's surprise 1977 charity ballet routine?,Band Members,hard,3,Maurice Béjart,false
Queen Quiz: Encore (Part 19),,Which choreographer created Freddie Mercury's surprise 1977 charity ballet routine?,,,,Kenneth MacMillan,false
Queen Quiz: Encore (Part 19),,Which choreographer created Freddie Mercury's surprise 1977 charity ballet routine?,,,,Matthew Bourne,false
